job_name,param_group,realization,mu1,mu2,mu3,COV,dh,dv,log10_K_Lower,log10_K_Middle,log10_K_Upper
Job_P012_R19,12,19,5.983727855631272e-08,7.571155580363935e-07,4.724149624696938e-06,0.8588063064974691,131.77026285661861,4.249769490933904,-7.223028166728702,-6.12083782936729,-5.325676355734396
Job_P012_R20,12,20,5.983727855631272e-08,7.571155580363935e-07,4.724149624696938e-06,0.8588063064974691,131.77026285661861,4.249769490933904,-7.223028166728702,-6.12083782936729,-5.325676355734396
Job_P013_R01,13,1,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R02,13,2,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R03,13,3,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R04,13,4,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R05,13,5,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R06,13,6,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R07,13,7,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R08,13,8,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R09,13,9,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R10,13,10,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R11,13,11,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R12,13,12,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R13,13,13,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R14,13,14,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R15,13,15,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R16,13,16,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R17,13,17,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R18,13,18,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R19,13,19,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P013_R20,13,20,1.1493830634286629e-08,1.1847741213290339e-08,6.184950744031468e-07,0.8366790219381953,176.42634983402178,2.2632576100700437,-7.939535206639999,-7.926364440549258,-6.2086637546735854
Job_P014_R01,14,1,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R02,14,2,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R03,14,3,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R04,14,4,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R05,14,5,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R06,14,6,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R07,14,7,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R08,14,8,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R09,14,9,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R10,14,10,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R11,14,11,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R12,14,12,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R13,14,13,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R14,14,14,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R15,14,15,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R16,14,16,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R17,14,17,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R18,14,18,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R19,14,19,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P014_R20,14,20,7.272683097862943e-09,7.200990815948291e-08,3.4083195060789162e-06,0.6291539527607515,296.6546486153476,4.12992325849017,-8.138305336098018,-7.14260774297238,-5.4674596999314735
Job_P015_R01,15,1,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R02,15,2,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R03,15,3,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R04,15,4,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R05,15,5,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R06,15,6,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R07,15,7,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R08,15,8,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R09,15,9,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R10,15,10,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R11,15,11,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R12,15,12,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R13,15,13,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R14,15,14,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R15,15,15,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R16,15,16,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R17,15,17,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R18,15,18,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R19,15,19,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P015_R20,15,20,3.570065802904081e-08,4.4217059687624837e-07,1.5548759042319682e-06,0.7541699602829982,78.393170611051,1.511465754072138,-7.447323778964904,-6.354410140181002,-5.8083042666100635
Job_P016_R01,16,1,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R02,16,2,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R03,16,3,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R04,16,4,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R05,16,5,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R06,16,6,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R07,16,7,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R08,16,8,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R09,16,9,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R10,16,10,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R11,16,11,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R12,16,12,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R13,16,13,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R14,16,14,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R15,16,15,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R16,16,16,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R17,16,17,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R18,16,18,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R19,16,19,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P016_R20,16,20,2.040206746300926e-09,9.270451508240963e-07,1.1348154359896804e-06,0.684267251249721,97.84164929763347,4.684002727609419,-8.690325820697593,-6.032899113453952,-5.9450747654743985
Job_P017_R01,17,1,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R02,17,2,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R03,17,3,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R04,17,4,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R05,17,5,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R06,17,6,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R07,17,7,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R08,17,8,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R09,17,9,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R10,17,10,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R11,17,11,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R12,17,12,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R13,17,13,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R14,17,14,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R15,17,15,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R16,17,16,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R17,17,17,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R18,17,18,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R19,17,19,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P017_R20,17,20,8.9569876433323e-09,2.5936413033303516e-07,3.3517644837102737e-07,0.5220240899850221,214.9666863546324,2.3466170841105836,-8.047838024918763,-6.586090086369085,-6.474726505262073
Job_P018_R01,18,1,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R02,18,2,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R03,18,3,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R04,18,4,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R05,18,5,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R06,18,6,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R07,18,7,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R08,18,8,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R09,18,9,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R10,18,10,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R11,18,11,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R12,18,12,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R13,18,13,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R14,18,14,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R15,18,15,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R16,18,16,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R17,18,17,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R18,18,18,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R19,18,19,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P018_R20,18,20,9.76069424467613e-09,1.4241841420229033e-07,2.1553894819798473e-06,0.43315210184033925,192.69090190692984,1.1170090386009854,-8.010519291359014,-6.846433854312807,-5.666474240774287
Job_P019_R01,19,1,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R02,19,2,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R03,19,3,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R04,19,4,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R05,19,5,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R06,19,6,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R07,19,7,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R08,19,8,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R09,19,9,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R10,19,10,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R11,19,11,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R12,19,12,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R13,19,13,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R14,19,14,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R15,19,15,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
Job_P019_R16,19,16,2.9561705518419078e-09,3.386223621441735e-08,2.56084921320102e-06,0.9639852831913658,269.86150741790186,3.2166925105125337,-8.529270513583333,-7.470284365083741,-5.59161599271574
